User,Location,Text
AlmaPueblerina2,,"Esa reforma la jodemos o la jodemos.
#ParoNacionalIndefinido
#ParoNacional29A"
DanielitoRw,"Bogotá, D.C., Colombia",ATENCIÓN VAN MATRIMONIOS HACIA LA PLAZA DE BOLIVAR⚠️ #ParoNacional29A @ElParcheCritico @Col_Informa… https://t.co/74wqPcDqzw
NataliaVillaGa,Medellin-Colombia,"En la juega gente, la policía empezó a reprimir por las luces a lo maldita sea, no respondan, vamos a seguir como v… https://t.co/TrOPHeLHVb"
CacerolaR,,"Duque inicia el chantaje: Si hay protestas no hay vacunas.
Cada día se cae más el telón revelando la dictadura impu… https://t.co/Ol9UTYiSe0"
hstylesxcam,cali,"⚠️GENTE DE CALI, LA CUIDAD EN ESTOS MOMENTOS ESTA MUY PELIGROSA, HAY ESMAD Y POLICÍAS POR TODOS LADOS ATACANDO Y RE… https://t.co/Pi6GMN4ozc"
fxckingsuxcidxl,Marte ,Que impotencia llegar vuelto mierda a la casa luchando por un hijueputa futuro en esta ratonera y encontrarse con m… https://t.co/TJsVdLpmoa
Col_Informa,Colombia,#URGENTE🚨| GOES está capturando personas en la ciudad de Cali. Se siguen escuchando disparos. Se necesita urgenteme… https://t.co/o47ZgXIxOS
darguellov,"Bogotá, D.C., Colombia",Necesito 10.000 tombos rudos y 10.000 tombos débiles para que los rudos se vean más rudos y se formarán de la sigui… https://t.co/e07Yk75e1i
_louislive,,"Para informar que la situacion en Pasto esta tranquila, la marcha esta pacifica, esperos que el esmad no joda esto.… https://t.co/dUgibcEicb"
juventudpazcol,Colombia,"BUCARAMANGA: a esta hora se realizan moviliciones totalmente pacíficas y multitudinarias.

#ElParoNoLoParaNadie… https://t.co/bolmIvmyj5"
LeonFredyM,"Bello, Colombia","#ElParoContinua29A en #Medellín la juventud resiste ✊🏾 esperamos que la fuerza pública no los agreda, la marcha es… https://t.co/ZBMyKn1b1i"
morphtorab,dema Ψ,"No me cansaré de repetir:
¡POLICÍA VIOLENTA, POLICÍA ASESINA!

#ElParoNoLoParaNadie
#ElParoContinua29A… https://t.co/nmyGbohGBe"
angiesuarez1697,PiedecuestaColombia,"Duque afirma que la reforma tributaria seguirá su curso; país vive segundo día de paros
Tendencias sobre… https://t.co/ZEOGexJ5se"
CosasDeAndres,,"-Mamá, Ya llegué de la marcha. 
-… 
#ParoNacional29A #paronacional29Abril https://t.co/qUrMtGGxQU"
winterjmkth,,🚨A esta hora hay varios puntos en ciudad de Cali totalmente colapsados. Solicitan presencia personal de derechos hu… https://t.co/WJEsg4o7MK
luv_withbngtn,Only ARMY ,"Lo mejor es si se reúnen con gente de confianza y pasan la noche en la ciudad, o se reúnen en pequeños grupos y bus… https://t.co/Kvzu9FuwXH"
luv_withbngtn,Only ARMY ,Para personas que se encuentran en Cali y están buscando la manera de salir de la ciudad. Es más aconsejable que se… https://t.co/aXPuMsFFeO
Tombofobicx,,ATENCIÓN VAN MATRIMONIOS HACIA LA PLAZA DE BOLIVAR #ParoNacional29A @ElParcheCritico @Col_Informa https://t.co/mciBSoluBK
chontaduroo,she/her,"⚠️GENTE DE CALI, LA CUIDAD EN ESTOS MOMENTOS ESTA MUY PELIGROSA, HAY ESMAD Y POLICÍAS POR TODOS LADOS ATACANDO Y RE… https://t.co/nxuGU0zI8j"
enteratenc,"Cauca, Colombia","🚨 #ÚltimaHora: ¡Caos Total! Este es el panorama en estos momentos de Puerto Rellena, después de los disturbios pres… https://t.co/lMysOORQNy"
ELMontemariano,"Montería, Colombia",#ParoNacional29A | Avanza por las calles del centro de Pereira la multitudinaria protesta en contra de la reforma t… https://t.co/akqZo0Tm1S
S10Mestre,,"Son tan solo unos miserables, que por el hecho de portar ese uniforme creen que pueden hacer lo que les viene en ga… https://t.co/0MKNyPM3xn"
lagroceria,Colombia,"#ParoNacional29A 

Si están chantajeando desde ya con las vacunas, imagínense los pueblos que no voten por el parac… https://t.co/ZiThgTpTZZ"
maitamaia,"Bogotá, Colombia","@BluRadioCo ¿Oiga y no se enferman? 
¿No se contagian? #paronacional29a #ElParoContinua29a https://t.co/4M5sOBphlm"
saraxcache,"F&M, C&P, Vale","Alguien sabe algo de Medellín? No se nada de mi ciudad

#ElParoNoLoParaNadie
#ElParoContinua29A
#DuqueRetireLaReformaYa 
#ParoNacional29A"
28A_PN,Colombia,"🚨 Inicia represión nuevamente en la Plaza de Bolívar en la ciudad de Bogotá.

#ElParoNoLoParaNadie… https://t.co/CykCn94WJa"
DanielitoRw,"Bogotá, D.C., Colombia","#ParoNacional29A
Si están en Cali tengan mucho cuidado, a esta hora hoy varios puntos en ciudad  totalmente colapsa… https://t.co/XWFvtTNMFt"
Mimi_enthusiast,~YM༗ -ˏ`KT× ,"Eso estamos haciendo gonorrea 
#ElParoNoLoParaNadie 
#ParoNacional29A https://t.co/RlMyCo8goV"
vikialola,"Polombia, Eh! Colombia.","#ParoNacional29A El ESMAD empieza a hostigar la marcha en Medellín, en el parque de las luces. @personeriamed Ya em… https://t.co/1Jfho3Ar4W"
CosasDeAndres,,"-Ya vengo má, Voy a sacar al perro. 
-¿Y porqué vas vestido así? 
-… 
#ParoNacional29A https://t.co/6PLksIl2ii"
LaPazColombiani,Barranquilla - Colombia.,"Que una Golondrina NO hace Verano?
Miren este vídeo hasta el final. 📽 🎞 #ParoNacional29A #ElParoSigue… https://t.co/sInM5qfCkJ"
gabsftmorat,She/her,"Después no me vengan a decir que el Cali todo esta vuelto mierda por los manifestantes, si son estos malparidos diz… https://t.co/J5DiujzT5e"
juventudpazcol,Colombia,"🚨 PEREIRA: inicia las moviliciones por la ciudad a esta hora en total normalidad.

#ElParoNoLoParaNadie… https://t.co/0XBu74pAmb"
AnonFuryInter,,"#ParoNacional29A
Cuando golpean al pueblo no lloran cierto policía nacional,
Y el pueblo a quien le pide refuerzos? https://t.co/YoJVDibvGS"
lilicifuentesLA,"Bogotá, Colombia",@IvanDuque  todo lo que esta pasando no es mas que por su culpa y su ineptitud  #ParoNacional29A
CachesauriusXD,soy tombofobica hptas ,"⚠️GENTE DE CALI, LA CUIDAD EN ESTOS MOMENTOS ESTA MUY PELIGROSA, HAY ESMAD Y POLICÍAS POR TODOS LADOS ATACANDO Y RE… https://t.co/LPRPdTWniK"
bob4_hp,she/her,"Si están en Cali tengan mucho cuidado, a esta hora hoy varios puntos en ciudad  totalmente colapsados.
 Solicitan p… https://t.co/1IinufmYcf"
elnadaista,,"La deuda de Colombia es considerado basura, se considera que no se podra pagar. Duque se endeudo para darle plata a… https://t.co/mAGFRgnJDg"
stateofghstin,,"ESMAD EN BUGA ATACA A CIUDADANOS EN SUS HOGARES

#ElParoSigue #ParoNacional29A https://t.co/2qtdTIKl5A"
chontaduroo,she/her,En cali los uniformados no respetan el trabajo que están realizando las personas de derechos humanos.… https://t.co/rYItIMygbJ
JOG_1,"San Francisco, CA",La sistemática forma de atacar de la asquerosa institución @PoliciaColombia hasta que no se reforme esa institución… https://t.co/Ds5pztb4MF
irari_min,,"Si están en Cali tengan mucho cuidado, a esta hora hoy varios puntos en ciudad  totalmente colapsados.
 Solicitan p… https://t.co/6hvRnqYa8D"
habitftfalling,she/her,"OTRO LADO QUE NO MUESTRAN❗
#ParoNacional29A
#ElParoEs 
#ElParoSigue https://t.co/oeZQ6gjGC2"
BUTERA5HAWNCAT,ESTO ES COLOMBIA HP🇨🇴,"Aquí está la información para el día de mañana, en la cuidad de Cartagena.🇨🇴

Difundir 🇨🇴!
#ElParoNoLoParaNadie… https://t.co/ph1XZo4Zh0"
AlbeniAmir,,"Y...#ParoNacionalIndefinido #ParoNacional29A 
Felicitaciones para el papá de ésta criatura... yo espero que ésos mi… https://t.co/OMvMg1V0xH"
juventudpazcol,Colombia,En cali los uniformados no respetan el trabajo que están realizando las personas de derechos humanos.… https://t.co/b3hJZeHwaG
mandi_pdc_sv,she/her,"Policía en Cali agredió a un funcionario de los derechos humanos! 

 #ParoNacional29A https://t.co/hojqzjaSd9"
unatalaniita,medellin,Duque todo lo que esta pasando es su culpaaaaa #ParoNacional29A
proferasputon,Colombia,"No sé que es peor. Que #RenuncieDuque y siga Martha Lucia o que sigamos cómo vamos
#ParoNacional29A
#ElParoNoLoParaNadie #ElParoSigue"
Kaziyadu2,,"#29Abril  #ParoNacional29A  En Paso del Comercio el ESMAD nos tiró gas y aturdidoras,NOSOTROS RESPONDIMOS CON EL HI… https://t.co/3O8X4tp2Sq"
unatalaniita,medellin,"En Medellín iban pacíficamente y los encerro el Esmad, hay carabineros y dicen que también presencia de ejército. Q… https://t.co/jmvzAOfHO5"
xfLicker13,Colombia,"Pero miren cómo siguen esos hijueputas 
#ElParoNoLoParaNadie 
#ParoNacional29A https://t.co/Ctl5hPRPZy"
enjoyx42,,"Las grandes revoluciones se lograron con diferentes acciones, un ejemplo, la historia de Otpor! A las 6:00 pm desde… https://t.co/a0gFvwqNAT"
AlmaPueblerina2,,"#ParoNacional29A
Aguante, mi pueblo tiene aguante
#ParoNacionalIndefinido"
DrSuazo915,Nicaragua,"🔥#URGENTE🔥Pasa en #Colombia la policía del Dictador Iván Duque abre fuego en Puerto Rellena en la ciudad de Cali, e… https://t.co/6OZq3peJnC"
fxckingsuxcidxl,Marte ,"El nivel de empatía que tiene este país es inexistente, no se puede ser tan malparido para no ver que esto nos está… https://t.co/IGbBX9ifJ4"
alwysglden,Defenceless,"Si están en Cali tengan mucho cuidado, a esta hora hoy varios puntos en ciudad  totalmente colapsados.
 Solicitan p… https://t.co/Cw1pGKu7k1"
NiEstatNiRei,Utòpic World ,"⚠️ #URGENTE ⚠️La policía golpea a defensor de Derechos Humanos y dispara contra manifestantes.

Están vulnerando lo… https://t.co/hF1uxHfh7V"
luisfergozmer,"Planeta Rica, Colombia","Dios nos guíe por el buen camino, porque solo Él nos ayudará a tumbar la reforma tributaria con q nos van a masacra… https://t.co/TLQOO3JF6d"
PRETTYN4YU,,🚨A esta hora hay varios puntos en ciudad de Cali totalmente colapsados. Solicitan presencia personal de derechos hu… https://t.co/AybUyU1Jsb
RiaoJorge,,"Normalicemos que:

#ParoNacional29A https://t.co/Q7kQvk7nJt"
habitftfalling,she/her,"LO QUE NO MUESTRAN❗

#ParoNacional29A
#ElParoEs 
#ElParoSigue https://t.co/VrnbVQqCWB"
marla_buritica,"Fresno, Colombia",Definitivamente no hay nada más peligroso que un bobo con poder. #ParoNacional29A
seokempanada_,,🚨A esta hora hay varios puntos en ciudad de Cali totalmente colapsados. Solicitan presencia personal de derechos hu… https://t.co/l2AVgAGflg
Sergiomundo1,,#ParoNacional29A ni una muerte mas de los Líderes y Líderezas sociales y no más extremos de izquierda y derecha. No mas Uribismo ni Petrismo
ElOtroParche,Bogotá,"En #Cali, la policía abre fuego contra la población civil. Vía peonxsrevolucionarixs #ParoNacional29A https://t.co/9Bc55OyuBF"
just_vals,Colombia,"🚨 Inicia represión nuevamente en la Plaza de Bolívar en la ciudad de Bogotá.

#ElParoNoLoParaNadie… https://t.co/O8Gkh6gz3h"
gabsftmorat,She/her,"En Cali todo esta vuelto mierda, por favor cuídense mucho. #ParoNacional29A"
Anonec01000011,01000001 01001110 01001111 010,"#URGENTE🚨| La policía abre fuego en Puerto Rellena en la ciudad de Cali, están disparando contra la población civil… https://t.co/PVCw3lU3WS"
morphtorab,dema Ψ,"Si están en Cali tengan mucho cuidado, a esta hora hoy varios puntos en ciudad  totalmente colapsados.
 Solicitan p… https://t.co/0DO2Xx7fDp"
maitamaia,"Bogotá, Colombia","@luismorales0621 @MariaCAlvarezS Vandalismo crecido, avalado y empoderado. Logros de @petrogustavo .… https://t.co/FR2vJ85iEb"
xwallsflicker,novia de Taylor fetus,🚨 A esta hora hay varios puntos en ciudad de Cali totalmente colapsados. Solicitan presencia personal de derechos h… https://t.co/CrHXOpsJNI
TCxxSteph,Colombia,Como van a preguntar que porque en Cali todo está prendido si allá la policía no respeta ni a los defensores de der… https://t.co/pdvBivF2Hi
ELMontemariano,"Montería, Colombia",#ParoNacional29A | Se complica la situación en el centro de Bogotá: otra vez hay disturbios en la Plaza de Bolívar… https://t.co/uDDtXF0ptE
fuckmekhea,EN PARO🇨🇴,"CALI: Se desconoce el número de personas heridas y retenidas en estos momentos.

#ElParoNoLoParaNadie… https://t.co/M9fG5yAKmH"
liamxforgether,she/her 🇨🇴,🚨A esta hora hoy varios puntos en ciudad de Cali totalmente colapsados. Solicitan presencia personal de derechos hu… https://t.co/6PcX8mP90y
danyisbrave,any pronoun ¡! 🇨🇴/🇻🇪,"mutuals de Cali, cuidense mucho por allá esta muy feo, si estan afuera y ven que la cosa se pone peor váyanse a sus… https://t.co/LlaBduYk77"
juventudpazcol,Colombia,"CALI: Se desconoce el número de personas heridas y retenidas en estos momentos.

#ElParoNoLoParaNadie… https://t.co/TTy9IJmJyv"
chontaduroo,she/her,"ESMAD EN BUGA ATACA A CIUDADANOS EN SUS HOGARES

#ElParoSigue #ParoNacional29A https://t.co/5r6hYODoFB"
Red_Dahib,β Cap,Este es el legado del uribismo. El fascismo desbordado por el odio de unos miserables que roban a sus anchas y enví… https://t.co/ISfdNN3985
informativomega,Colombia,URGENTE!!! SUCEDE A ESTA HORA - VIDEO EN VIVO - VENEZUELA HOY 29 de Abril https://t.co/6TXfSF4LEU… https://t.co/W1ite1qGCH
fsalasparra,"Bogotá, D.C., Colombia","Dejamos solos a Cali y valle del cauca, que pasó con el resto del país 😒 y así queremos un cambio y no somos capace… https://t.co/ATBENqW4AD"
Lulvslouis,sh!her | fan account ,🚨 A esta hora hay varios puntos en ciudad de Cali totalmente colapsados. Solicitan presencia personal de derechos h… https://t.co/RVQO6JQsch
louisftvans,Colombia,🚨 A esta hora hoy varios puntos en ciudad de Cali totalmente colapsados. Solicitan presencia personal de derechos h… https://t.co/T92QvgJ274
iFORLOONA,,"el sábado y el domingo también van a haber marchas? 

#ElParoNoLoParaNadie
#ElParoContinua29A
#DuqueRetireLaReformaYa 
#ParoNacional29A"
onlyxangelbt,bestie de romi,"MALDITOS 
#ElParoNoLoParaNadie
#ElParoContinua29A
#DuqueRetireLaReformaYa 
#ParoNacional29A https://t.co/Gp5zY7i9ow"
Maleja_dm,Colombia,"Los policías con los chalecos al revés y las identificaciones cubiertas en Medellín. 
#29Abril  #ParoNacional29A"
victorhu2011,Colombia,"@elmonosanchezof
@JuanitoElQueEs Cuál paro? Si el alcalde y su secretario de seguridad ante esto deben de irse.… https://t.co/sGi8JtsuSL"
sweetnightv01,Colombia,"En Colombia ni salir a caminar puedes porque llegan unos hijueputas y te pegan, si así de cerdas son las fuerzas po… https://t.co/v9u1HWrdaL"
Malecomeme,,"@fideoscontuko Y carechimba también

EL PUEBLO NO VA A CEDER HASTA QUE SE RETIRÉ LA REFORMA DE RAÍZ!

#SigueElParo… https://t.co/3TDSEaGQSC"
JwanaViolinista,"Dubái, Emiratos Árabes Unidos","Gobierno asesino!!!! 
#GobiernoGenocida #GobiernoCriminalyCorrupto #ParoNacional29A"
yeojapoem,s/h,"QUE ESTÁN HACIENDO. ESTÁN CHANTAJEANDONOS POR LAS VACUNAS. SERÁN HIJUEPUTAS
#Paro29A #ParoNacional29A https://t.co/SFKpnNHFio"
juventudpazcol,Colombia,"🚨 Inicia represión nuevamente en la Plaza de Bolívar en la ciudad de Bogotá.

#ElParoNoLoParaNadie… https://t.co/PRnjhgMMmm"
chontaduroo,she/her,🚨 A esta hora hay varios puntos en ciudad de Cali totalmente colapsados. Solicitan presencia personal de derechos h… https://t.co/AIWeo4bXAd
nebulaskiz,,"Momentos que nos deja el paro, el ataúd power
#NoALaReformaTributaria
#ParoNacional29A https://t.co/8dClKr43xh"
AleBangtan01,,La policía ya no solo agrede y dispara contra los manifestantes sino que también golpean a los defensores de los de… https://t.co/OirBg9mxeU
jhonsierram,,"#ParoNacional29A
Por un país donde la gente no tenga que comer mierda, porque les alcanza y sobra para vivir bien"
cashluna_05eq,,"Hay que hacer viral, para que todos sepan la clase de presidente inepto que hay!!
#29Abril 
#DuqueRenuncie… https://t.co/NpkZ57eGvj"
georgem0628,,#urgente quien es más HP el precidente o la policía que acepta y dispara contra el pueblo. #ParoNacional29A
petro100v,"Cali, Colombia","#ParoNacional29A 
#DuqueRetireLaReformaYa 
Estos son algunos vándalos que votaron sí a la reforma tributaria.… https://t.co/9L8hGNjkQv"
NicooleAvila18,,#ElPeorGobiernoDeLaHistoria a la querida alcaldesa @ClaudiaLopez se le está haciendo costumbre mandar a toda su flo… https://t.co/hN1BFMsBNi
miniefIor,ꐦ •᷄ࡇ•᷅)っ #BTS #NCT #WEME % !?,"KAJJSJSSJSJ SÓLO SE VE EN COLOMBIA, los amo chicos son grandes &lt;3 #ParoNacional29A https://t.co/mifzS159pE"
juventudpazcol,Colombia,🚨 A esta hora hoy varios puntos en ciudad de Cali totalmente colapsados. Solicitan presencia personal de derechos h… https://t.co/wUHLSdZ6vF
bngtn_ptw,COLOMBIA PAPI🇨🇴☕,"DIFUNDAN BOGOTÁ !!!!!!!!!!!

TIENEN ESTALLADISIMO SOACHA FRENTE AL CENTRO COMERCIAL MERCURIO, LOS ESTÁN ENCERRANDO… https://t.co/L2wBjNYDBl"
BlackTheseus,Colombia,"En #puertoresistencia se unen más personas. Caravana de motos.
El #SMAD sigue atacando aunque se habían replegado.
#ParoNacional29A"
Orson_IBF,Colombia,Que sentido tiene marchar a causa de reforma #ReformaTributaria2021 cuando la misma a sido negada por los directame… https://t.co/n5ujWDhyeg
Cristhian_Mejia,"Cali,Colombia","#ATENCION
#ParoNacional29A
En estos momentos grave situación de #DDHH en la ciudad de Cali. Varios manifestantes he… https://t.co/b08HhGpyXx"
AngelMonterrey_,"Bogotá, D.C., Colombia","Más @REYKON, @AndyRivera_, @NickyJamPR, @karolg gente que se acuerda cuando salieron de un barrio humilde y que con… https://t.co/KzNWQmAKYO"
FMCREM, COLOMBIA,"Para que putas siembra 🌳si los va a talar para meter @TransMilenio  vieja uribestia?
#ParoNacional29A… https://t.co/1jFhOcFiK2"
magnifickbooks,,"Se supone que nos tienen cuidar imbeciles no golpearnos

 #ParoNacional29A 
#NoALaReformaTributaria… https://t.co/zH1lHPFUYB"
winterjmkth,,"Por mi casa están tirando gases lacrimógenos los HPTAS POLICÍAS DE MIERDA 
#ElParoContinua29A 
#ParoNacional29A 

P… https://t.co/4uMNxCORBB"
milesjaurepinks,,"Actualización 
#NoALaReformaTributaria
#ParoNacional29A https://t.co/yOZPuGViPc"
Sammy_Gomita,,"Los cacerolazos deberían hacerlos en donde el ruido los perturbe A ELLOS, no en el conjunto donde viven iguales a u… https://t.co/bGtTEWc4hu"
simonesasi911,"Frankfurt on the Main, Germany",@Diego_Molano @COL_EJERCITO @policia #Soldados y #Tombos comprometidos... con cuidarle las fincas a Uribe.  #rata d… https://t.co/2ebDhzj2mS
watt_unfuckwitt,,"⚠️‼⚠️‼⚠️‼⚠️
 Policía en Cali está disparando y golpeando a manifestantes y defensores y defensoras de Derechos Huma… https://t.co/vvIx0P7tVc"
__dxmian__,en tu corazón ,"Ahora va con amenaza incluida.
""Si siguen así se quedan sin vacunas y sin ni mierda""
#ParoNacional29A… https://t.co/OFKDSS2E8e"
teo_cardona1,"Cali, Colombia","Estoy seguro que como colombianos nos merecemos más, al menos una vejez digna.

Este país lo vamos a cambiar, hoy l… https://t.co/Z9MKCpOQML"
Bati_zorro,"Bogotá, DC, Colombia",Re parada #ParoNacional29A https://t.co/sHrzhN6Gfs
JEAM_79,"Cartagena, Colombia","#ParoNacional29A #DuqueRetireLaReformaYa #ChaoDuque

🔴 PREGUNTO

#ElParoContinua29A ¿dónde?

todas las personas de… https://t.co/GtY19Jx0Gv"
OneGmez1,Z11,🇨🇴 Situación tensa en el sector de Puerto Rellena en Cali durante jornada de protestas por el #ParoNacional29A… https://t.co/g6YsIUFLQn
luisa_gr2,"Medellín, Colombia","Policías sin identificación, presencia de fuerzas militares, solicitud de que la personería abandone la marcha. A e… https://t.co/Jbs03dRtVh"
MariaVarilla12,"Medellín, Colombia","Bueno, pero al menos ya los Uribistas dicen que no quieren a Petro ni a Uribe. Ya están pensando #ParoNacional29A"
CaroAndRocks,at home 🏡,#29Abril En esta cuenta no lloramos por estatuas de malparidos hijos de puta! .l. #ParoNacional29A  #ElParoContinua29A
FMCREM, COLOMBIA,"Los que quieren regalado y robado son los uribestias...
#ParoNacional29A 
#ParoNacionalIndefinido… https://t.co/2I0icJjel1"
28A_PN,Colombia,"Esto está pasando en Cali, se supone que ellos supuestamente protegen al pueblo?? Son unos asesinos y no les tiembl… https://t.co/yGkR2mfWvL"
_Blues07,"por ahí! ..digamos, la Comarca",A los y las tías uribistas q gritan Ejército! #ParoNacional29A #ParoNacionalIndefinido    aquí alguien que nunca fu… https://t.co/rrBkjV1GBm
Juniorfigti5,Colombia,#ParoNacional #ParoNacional29A #ParoNacionalIndefinido acá fue cuando acabaron la camioneta 🤷🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️… https://t.co/iGtM8Fz4iZ
wilsodavidver2,,Está gente juega muy brusco #ParoNacional29A #ElParoContinua https://t.co/tjcNk96MXK
RubenPinzonHdez,El peqυeɴ̃o pυɴтo αzυl pάlιdo,"¡No sean tan HIJUEPUTAS! Esa represalia es criminal. No contentos con matar al pueblo de hambre, ahora quieren mata… https://t.co/JsVQkpSTJQ"
